,ngram,NEG,NEUT,POS
1073,건방지게,1,0,0
1074,다소,1,0,0
1075,비굴하게,1,0,0
1076,다치게,1,0,0
1077,하다,1,0,0
1078,다치게,1,0,0
1079,함,1,0,0
1080,다치게,1,0,0
1081,함으로써,1,0,0
1082,다침,1,0,0
1083,다투거나,1,0,0
1084,다투거나,1,0,0
1085,우기다,1,0,0
1086,다투는,1,0,0
1087,다투는,1,0,0
1088,것을,1,0,0
1089,다투는,1,0,0
1090,모양,1,0,0
1091,다투는,1,0,0
1092,소리,1,0,0
1093,다투다,1,0,0
1094,다툼을,1,0,0
1095,닦달하거나,1,0,0
1096,단단히,1,0,0
1097,꾸짖어,1,0,0
1098,답답하고,1,0,0
1099,갑갑한,1,0,0
1100,답답하고,1,0,0
1101,분한,1,0,0
1102,답답하고,1,0,0
1103,분함,1,0,0
1104,답답하고,1,0,0
1105,안타깝게,1,0,0
1106,당하거나,1,0,0
1107,배척되다,1,0,0
1108,당한,1,0,0
1109,고통을,1,0,0
1110,당황한,1,0,0
1111,대드는,1,0,0
1112,짓,1,0,0
1113,대들다,1,0,0
1114,대상을,1,0,0
1115,무서워하여,1,0,0
1116,대상을,1,0,0
1117,위협하기,1,0,0
1118,더러운,1,0,0
1119,더러운,1,0,0
1120,데가,1,0,0
1121,더러운,1,0,0
1122,도랑이라는,1,0,0
1123,더러운,1,0,0
1124,때에,1,0,0
1125,더러운,1,0,0
1126,모양,1,0,0
1127,더러운,1,0,0
1128,무리,1,0,0
1129,더러운,1,0,0
1130,점,1,0,0
1131,더러움,1,0,0
1132,더러워,1,0,0
1133,더러워져서,1,0,0
1134,더러워지거나,1,0,0
1135,더러워지다,1,0,0
1136,더러워진,1,0,0
1137,더러워진,1,0,0
1138,상태,1,0,0
1139,더러워진,1,0,0
1140,옷,1,0,0
1141,더럽게,1,0,0
1142,더럽게,1,0,0
1143,꼴로,1,0,0
1144,더럽게,1,0,0
1145,생각하고,1,0,0
1146,더럽게,1,0,0
1147,아첨을,1,0,0
1148,더럽게,1,0,0
1149,여겨져,1,0,0
1150,더럽고,1,0,0
1151,더럽고,1,0,0
1152,궁상스러운,1,0,0
1153,더럽고,1,0,0
1154,치사하여,1,0,0
1155,더럽다,1,0,0
1156,더럽혀서,1,0,0
1157,더럽혀진,1,0,0
1158,더럽혀진,1,0,0
1159,물,1,0,0
1160,더럽히는,1,0,0
1161,더럽히는,1,0,0
1162,일을,1,0,0
1163,더럽히는,1,0,0
1164,짓을,1,0,0
1165,더럽히다,1,0,0
1166,더부룩이,1,0,0
1167,더부룩하고,1,0,0
1168,더부룩하다,1,0,0
1169,더욱,1,0,0
1170,심해지는,1,0,0
1171,더위에,1,0,0
1172,괴로워하는,1,0,0
1173,덤벼들어,1,0,0
1174,덤비거나,1,0,0
1175,덤비는,1,0,0
1176,짓을,1,0,0
1177,덤비다,1,0,0
1178,덩이가,1,0,0
1179,볼품없이,1,0,0
1180,도둑을,1,0,0
1181,맞은,1,0,0
1182,도둑질하다,1,0,0
1183,도둑질한,1,0,0
1184,도리가,1,0,0
1185,없다,1,0,0
1186,도리가,1,0,0
1187,없이,1,0,0
1188,도리에,1,0,0
1189,어그러지고,1,0,0
1190,도리에,1,0,0
1191,어긋남에도,1,0,0
1192,도박에서,1,0,0
1193,져서,1,0,0
1194,도중에,1,0,0
1195,실패로,1,0,0
1196,독,1,0,0
1197,독,1,0,0
1198,작용,1,0,0
1199,독사,1,0,0
1200,독살스러운,1,0,0
1201,독살스러운,1,0,0
1202,데가,1,0,0
1203,독이,1,0,0
1204,독차지함,1,0,0
1205,독하거나,1,0,0
1206,독한,1,0,0
1207,독한,1,0,0
1208,냄새,1,0,0
1209,돈을,1,0,0
1210,빼앗기거나,1,0,0
1211,돈을,1,0,0
1212,축냄,1,0,0
1213,돌겠네,1,0,0
1214,돌과,1,0,0
1215,같은,1,0,0
1216,머리라는,1,0,0
1217,동작이,1,0,0
1218,거칠게,1,0,0
1219,되는,1,0,0
1220,서러운,1,0,0
1221,되는대로,1,0,0
1222,지껄이다,1,0,0
1223,되는대로,1,0,0
1224,팽개치다,1,0,0
1225,되바라지게,1,0,0
1226,되바라지게,1,0,0
1227,행동하는,1,0,0
1228,되바라지게,1,0,0
1229,행동하다,1,0,0
1230,되지,1,0,0
1231,못하다,1,0,0
1232,되지못한,1,0,0
1233,되지못한,1,0,0
1234,소리로,1,0,0
1235,되지못한,1,0,0
1236,희떠운,1,0,0
1237,두려운,1,0,0
1238,두려운,1,0,0
1239,마음을,1,0,0
1240,두려운,1,0,0
1241,마음이,1,0,0
1242,두려운,1,0,0
1243,인물이,1,0,0
1244,두려움,1,0,0
1245,두려움,1,0,0
1246,따위를,1,0,0
1247,두려움으로,1,0,0
1248,두려움을,1,0,0
1249,두려움을,1,0,0
1250,주는,1,0,0
1251,두려움이나,1,0,0
1252,두려워,1,0,0
1253,두려워서,1,0,0
1254,두려워서,1,0,0
1255,몸을,1,0,0
1256,두려워하는,1,0,0
1257,두려워하는,1,0,0
1258,병,1,0,0
1259,두려워하여,1,0,0
1260,두려워하여,1,0,0
1261,경계하는,1,0,0
1262,두려워함,1,0,0
1263,두렵거나,1,0,0
1264,두렵거나,1,0,0
1265,무서워,1,0,0
1266,두렵거나,1,0,0
1267,싫어서,1,0,0
1268,두렵거나,1,0,0
1269,춥거나,1,0,0
1270,두렵거나,1,0,0
1271,흥분,1,0,0
1272,두렵고,1,0,0
1273,두렵고,1,0,0
1274,무서움,1,0,0
1275,두렵다,1,0,0
1276,두창을,1,0,0
1277,두창을,1,0,0
1278,앓을,1,0,0
1279,두통,1,0,0
1280,둔하고,1,0,0
1281,미련한,1,0,0
1282,뒤끓다,1,0,0
1283,뒤떨어져,1,0,0
1284,뒤떨어지거나,1,0,0
1285,뒤떨어지거나,1,0,0
1286,모자라다,1,0,0
1287,뒤떨어지거나,1,0,0
1288,못하다,1,0,0
1289,뒤지어,1,0,0
1290,훔치다,1,0,0
1291,뒤틀리다,1,0,0
1292,뒤틀리어서,1,0,0
1293,듣기,1,0,0
1294,거북하게,1,0,0
1295,듣기,1,0,0
1296,거북한,1,0,0
1297,듣기,1,0,0
1298,싫게,1,0,0
1299,듣기,1,0,0
1300,싫도록,1,0,0
1301,듣기,1,0,0
1302,싫은,1,0,0
1303,들끓다,1,0,0
1304,들볶거나,1,0,0
1305,번거롭게,1,0,0
1306,들어,1,0,0
1307,앓는,1,0,0
1308,들지,1,0,0
1309,아니하거나,1,0,0
1310,들지,1,0,0
1311,아니하여,1,0,0
1312,들추어내어,1,0,0
1313,일러바치다,1,0,0
1314,따돌리거나,1,0,0
1315,멀리함,1,0,0
1316,따돌림을,1,0,0
1317,따돌림을,1,0,0
1318,당하거나,1,0,0
1319,따돌림을,1,0,0
1320,당하여,1,0,0
1321,따르지,1,0,0
1322,않고,1,0,0
1323,따위가,1,0,0
1324,성가시고,1,0,0
1325,따위를,1,0,0
1326,아프고,1,0,0
1327,따지며,1,0,0
1328,싸우다,1,0,0
1329,딱딱한,1,0,0
1330,말씨로,1,0,0
1331,딱하고,1,0,0
1332,딱하고,1,0,0
1333,불쌍하게,1,0,0
1334,딱하다,1,0,0
1335,딱하여,1,0,0
1336,딱한,1,0,0
1337,딱한,1,0,0
1338,사정에,1,0,0
1339,딱한,1,0,0
1340,일을,1,0,0
1341,딱한,1,0,0
1342,형편을,1,0,0
1343,딱한,1,0,0
1344,형편이,1,0,0
1345,딱함,1,0,0
1346,때가,1,0,0
1347,찌들어서,1,0,0
1348,때려,1,0,0
1349,죽여서,1,0,0
1350,떠벌리다,1,0,0
1351,떡실신,1,0,0
1352,떳떳하지,1,0,0
1353,못하거나,1,0,0
1354,떳떳하지,1,0,0
1355,못하게,1,0,0
1356,떳떳하지,1,0,0
1357,못하다,1,0,0
1358,떳떳하지,1,0,0
1359,못하여,1,0,0
1360,떳떳하지,1,0,0
1361,못한,1,0,0
1362,또는,1,0,0
1363,슬프게,1,0,0
1364,또라이,1,0,0
1365,똥꼬충,1,0,0
1366,뜻대로,1,0,0
1367,되지,1,0,0
1368,아니하거나,1,0,0
1369,뜻대로,1,0,0
1370,되지,1,0,0
1371,아니하여,1,0,0
1372,뜻대로,1,0,0
1373,되지,1,0,0
1374,않아,1,0,0
1375,뜻대로,1,0,0
1376,안,1,0,0
1377,되거나,1,0,0
1378,뜻으로,1,0,0
1379,두려워서,1,0,0
1380,뜻이,1,0,0
1381,맞지,1,0,0
1382,아니하여,1,0,0
1383,띠꾸,1,0,0
1384,마구,1,0,0
1385,가두거나,1,0,0
1386,마구,1,0,0
1387,내버리거나,1,0,0
1388,마구,1,0,0
1389,다그치다,1,0,0
1390,마구,1,0,0
1391,들볶다,1,0,0
1392,마구,1,0,0
1393,때림을,1,0,0
1394,마구,1,0,0
1395,떠들거나,1,0,0
1396,마구,1,0,0
1397,떠들어,1,0,0
1398,마구,1,0,0
1399,죄어들거나,1,0,0
1400,마구,1,0,0
1401,죽이는,1,0,0
1402,마구,1,0,0
1403,죽이는,1,0,0
1404,일,1,0,0
1405,마구,1,0,0
1406,죽임을,1,0,0
1407,마구,1,0,0
1408,지껄이는,1,0,0
1409,마구,1,0,0
1410,쳐부수는,1,0,0
1411,마구,1,0,0
1412,헐뜯는,1,0,0
1413,마구,1,0,0
1414,헝클어지거나,1,0,0
1415,마구,1,0,0
1416,화풀이를,1,0,0
1417,마땅하지,1,0,0
1418,않은,1,0,0
1419,마비되는,1,0,0
1420,마비되는,1,0,0
1421,병증,1,0,0
1422,마음속이,1,0,0
1423,답답하여,1,0,0
1424,마음에,1,0,0
1425,근심이,1,0,0
1426,마음에,1,0,0
1427,들지,1,0,0
1428,아니하다,1,0,0
1429,마음에,1,0,0
1430,들지,1,0,0
1431,아니하여,1,0,0
1432,마음에,1,0,0
1433,들지,1,0,0
1434,아니하여서,1,0,0
1435,마음에,1,0,0
1436,들지,1,0,0
1437,않거나,1,0,0
1438,마음에,1,0,0
1439,들지,1,0,0
1440,않다,1,0,0
1441,마음에,1,0,0
1442,들지,1,0,0
1443,않아,1,0,0
1444,마음에,1,0,0
1445,멍이,1,0,0
1446,들거나,1,0,0
1447,마음에,1,0,0
1448,못마땅하거나,1,0,0
1449,마음에,1,0,0
1450,못마땅하여,1,0,0
1451,마음에,1,0,0
1452,못마땅할,1,0,0
1453,마음에,1,0,0
1454,미안하게,1,0,0
1455,마음에,1,0,0
1456,미안하고,1,0,0
1457,마음에,1,0,0
1458,미안하다,1,0,0
1459,마음에,1,0,0
1460,미안함,1,0,0
1461,마음에,1,0,0
1462,안,1,0,0
1463,들거나,1,0,0
1464,마음에,1,0,0
1465,언짢고,1,0,0
1466,마음에,1,0,0
1467,언짢아서,1,0,0
1468,마음으로,1,0,0
1469,근심함,1,0,0
1470,마음으로,1,0,0
1471,좀스럽게,1,0,0
1472,마음을,1,0,0
1473,놓을,1,0,0
1474,수,1,0,0
1475,없게,1,0,0
1476,마음을,1,0,0
1477,상하게,1,0,0
1478,마음의,1,0,0
1479,괴로움과,1,0,0
1480,마음이,1,0,0
1481,거북하다,1,0,0
1482,마음이,1,0,0
1483,괴로운,1,0,0
1484,마음이,1,0,0
1485,괴롭고,1,0,0
1486,마음이,1,0,0
1487,구슬퍼질,1,0,0
1488,마음이,1,0,0
1489,답답하고,1,0,0
1490,마음이,1,0,0
1491,맞지,1,0,0
1492,아니하여,1,0,0
1493,마음이,1,0,0
1494,몹시,1,0,0
1495,상함,1,0,0
1496,마음이,1,0,0
1497,무거워지다,1,0,0
1498,마음이,1,0,0
1499,불안하거나,1,0,0
1500,마음이,1,0,0
1501,불안하게,1,0,0
1502,마음이,1,0,0
1503,불안하다,1,0,0
1504,마음이,1,0,0
1505,불안한,1,0,0
1506,마음이,1,0,0
1507,불편하고,1,0,0
1508,마음이,1,0,0
1509,불편하여,1,0,0
1510,마음이,1,0,0
1511,상하게,1,0,0
1512,마음이,1,0,0
1513,상하다,1,0,0
1514,마음이,1,0,0
1515,상함,1,0,0
1516,마음이,1,0,0
1517,서운하거나,1,0,0
1518,마음이,1,0,0
1519,슬프다,1,0,0
1520,마음이,1,0,0
1521,쓰리고,1,0,0
1522,마음이,1,0,0
1523,아프고,1,0,0
1524,마음이,1,0,0
1525,아프다,1,0,0
1526,마음이,1,0,0
1527,아픈,1,0,0
1528,마음이,1,0,0
1529,아플,1,0,0
1530,마음이,1,0,0
1531,안타깝거나,1,0,0
1532,마음이,1,0,0
1533,안타깝게,1,0,0
1534,마음이,1,0,0
1535,언짢게,1,0,0
1536,마음이,1,0,0
1537,언짢고,1,0,0
1538,마음이,1,0,0
1539,언짢아서,1,0,0
1540,마음이,1,0,0
1541,언짢아지다,1,0,0
1542,마음이,1,0,0
1543,우울하게,1,0,0
1544,마음이,1,0,0
1545,조급하여,1,0,0
1546,마음이,1,0,0
1547,좁고,1,0,0
1548,마음이,1,0,0
1549,좁아,1,0,0
1550,마음이,1,0,0
1551,지치어,1,0,0
1552,마음이,1,0,0
1553,초조하고,1,0,0
1554,마음이,1,0,0
1555,초조하고,1,0,0
1556,불안하다,1,0,0
1557,마음이,1,0,0
1558,초조한,1,0,0
1559,마음이,1,0,0
1560,초초하고,1,0,0
1561,마이너스,1,0,0
1562,막되게,1,0,0
1563,막되게,1,0,0
1564,행동하다,1,0,0
1565,막되다,1,0,0
1566,막되어,1,0,0
1567,막막하게,1,0,0
1568,막막하다,1,0,0
1569,막연하다,1,0,0
1570,막혀,1,0,0
1571,막히는,1,0,0
1572,막히는,1,0,0
1573,것을,1,0,0
1574,막히는,1,0,0
1575,모양,1,0,0
1576,막히는,1,0,0
1577,장애물을,1,0,0
1578,막히다,1,0,0
1579,막힌,1,0,0
1580,듯이,1,0,0
1581,많이,1,0,0
1582,무질서하게,1,0,0
1583,많이,1,0,0
1584,상하다,1,0,0
1585,많이,1,0,0
1586,상해서,1,0,0
1587,말다툼하다,1,0,0
1588,말대꾸하다,1,0,0
1589,말대답을,1,0,0
1590,말대답을,1,0,0
1591,하며,1,0,0
1592,말라죽은,1,0,0
1593,말라죽을,1,0,0
1594,말라죽을,1,0,0
1595,꼴로,1,0,0
1596,말에,1,0,0
1597,부정하여,1,0,0
1598,말을,1,0,0
1599,부정하며,1,0,0
1600,말을,1,0,0
1601,함부로,1,0,0
1602,말이,1,0,0
1603,버릇없고,1,0,0
1604,망상,1,0,0
1605,망신,1,0,0
1606,망신스러운,1,0,0
1607,망신스러운,1,0,0
1608,일을,1,0,0
1609,망치는,1,0,0
1610,짓을,1,0,0
1611,망치다,1,0,0
1612,망하는,1,0,0
1613,망하는,1,0,0
1614,때,1,0,0
1615,망하다,1,0,0
1616,망할,1,0,0
1617,망할,1,0,0
1618,꼴로,1,0,0
1619,맞갖지,1,0,0
1620,않게,1,0,0
1621,맞갖지,1,0,0
1622,않다,1,0,0
1623,맞추기,1,0,0
1624,힘들,1,0,0
1625,맞추기,1,0,0
1626,힘들,1,0,0
1627,만큼,1,0,0
1628,매독,1,0,0
1629,매독균의,1,0,0
1630,매독균의,1,0,0
1631,침입으로,1,0,0
1632,매로,1,0,0
1633,때리는,1,0,0
1634,매몰차게,1,0,0
1635,매몰차고,1,0,0
1636,매섭게,1,0,0
1637,공격하다,1,0,0
1638,매섭게,1,0,0
1639,독하거나,1,0,0
1640,매스껍고,1,0,0
1641,매슥매슥하여,1,0,0
1642,매우,1,0,0
1643,가난하여,1,0,0
1644,매우,1,0,0
1645,가쁘고,1,0,0
1646,매우,1,0,0
1647,가소롭게,1,0,0
1648,매우,1,0,0
1649,가소롭다,1,0,0
1650,매우,1,0,0
1651,간지럽고,1,0,0
1652,매우,1,0,0
1653,거만하게,1,0,0
1654,매우,1,0,0
1655,거만하고,1,0,0
1656,매우,1,0,0
1657,거친,1,0,0
1658,매우,1,0,0
1659,거칠게,1,0,0
1660,매우,1,0,0
1661,거칠고,1,0,0
1662,매우,1,0,0
1663,거칠다,1,0,0
1664,매우,1,0,0
1665,경망스럽게,1,0,0
1666,매우,1,0,0
1667,경망스럽고,1,0,0
1668,매우,1,0,0
1669,경망하게,1,0,0
1670,매우,1,0,0
1671,경박하다,1,0,0
1672,매우,1,0,0
1673,고통스럽게,1,0,0
1674,매우,1,0,0
1675,괴로워하다,1,0,0
1676,매우,1,0,0
1677,괴롭다,1,0,0
1678,매우,1,0,0
1679,교만하고,1,0,0
1680,매우,1,0,0
1681,굼뜨게,1,0,0
1682,매우,1,0,0
1683,귀찮을,1,0,0
1684,매우,1,0,0
1685,근심하다,1,0,0
1686,매우,1,0,0
1687,근지럽고,1,0,0
1688,매우,1,0,0
1689,급하게,1,0,0
1690,매우,1,0,0
1691,급하고,1,0,0
1692,매우,1,0,0
1693,까다로운,1,0,0
1694,매우,1,0,0
1695,까다롭게,1,0,0
1696,매우,1,0,0
1697,까다롭다,1,0,0
1698,매우,1,0,0
1699,깔깔하며,1,0,0
1700,매우,1,0,0
1701,나빠지거나,1,0,0
1702,매우,1,0,0
1703,난폭하거나,1,0,0
1704,매우,1,0,0
1705,눈꼴사납고,1,0,0
1706,매우,1,0,0
1707,느끼하다,1,0,0
1708,매우,1,0,0
1709,느리고,1,0,0
1710,매우,1,0,0
1711,능청스럽고,1,0,0
1712,매우,1,0,0
1713,답답하다,1,0,0
1714,매우,1,0,0
1715,더운,1,0,0
1716,매우,1,0,0
1717,떨어지고,1,0,0
1718,매우,1,0,0
1719,멋없이,1,0,0
1720,매우,1,0,0
1721,멍한,1,0,0
1722,매우,1,0,0
1723,메스껍고,1,0,0
1724,매우,1,0,0
1725,메스껍다,1,0,0
1726,매우,1,0,0
1727,모질고,1,0,0
1728,매우,1,0,0
1729,못된,1,0,0
1730,매우,1,0,0
1731,못마땅해하면서,1,0,0
1732,매우,1,0,0
1733,못마해하면서,1,0,0
1734,매우,1,0,0
1735,미덥지,1,0,0
1736,매우,1,0,0
1737,미련하고,1,0,0
1738,매우,1,0,0
1739,밉살스러운,1,0,0
1740,매우,1,0,0
1741,방정맞게,1,0,0
1742,매우,1,0,0
1743,복잡하게,1,0,0
1744,매우,1,0,0
1745,부산한,1,0,0
1746,매우,1,0,0
1747,비굴하게,1,0,0
1748,매우,1,0,0
1749,비속하게,1,0,0
1750,매우,1,0,0
1751,빤빤스럽고,1,0,0
1752,매우,1,0,0
1753,뻔뻔스럽고,1,0,0
1754,매우,1,0,0
1755,서먹서먹하게,1,0,0
1756,매우,1,0,0
1757,성기게,1,0,0
1758,매우,1,0,0
1759,소란스럽게,1,0,0
1760,매우,1,0,0
1761,소스라치게,1,0,0
1762,매우,1,0,0
1763,수더분하거나,1,0,0
1764,매우,1,0,0
1765,시끄럽고,1,0,0
1766,매우,1,0,0
1767,신경질적으로,1,0,0
1768,매우,1,0,0
1769,심한,1,0,0
1770,매우,1,0,0
1771,심함을,1,0,0
1772,매우,1,0,0
1773,안타깝게,1,0,0
1774,매우,1,0,0
1775,알짤지근하다,1,0,0
1776,매우,1,0,0
1777,알짤지근한,1,0,0
1778,매우,1,0,0
1779,애를,1,0,0
1780,매우,1,0,0
1781,애통할,1,0,0
1782,매우,1,0,0
1783,약한,1,0,0
1784,매우,1,0,0
1785,얄밉게,1,0,0
1786,매우,1,0,0
1787,어려운,1,0,0
1788,매우,1,0,0
1789,어리석고,1,0,0
1790,매우,1,0,0
1791,어리석은,1,0,0
1792,매우,1,0,0
1793,어수선하게,1,0,0
1794,매우,1,0,0
1795,어수선하다,1,0,0
1796,매우,1,0,0
1797,어지러우며,1,0,0
1798,매우,1,0,0
1799,어지럽게,1,0,0
1800,매우,1,0,0
1801,어찔어찔한,1,0,0
1802,매우,1,0,0
1803,엉성하고,1,0,0
1804,매우,1,0,0
1805,엉성한,1,0,0
1806,매우,1,0,0
1807,옹졸하고,1,0,0
1808,매우,1,0,0
1809,요란스럽게,1,0,0
1810,매우,1,0,0
1811,요란하게,1,0,0
1812,매우,1,0,0
1813,우락부락하고,1,0,0
1814,매우,1,0,0
1815,우물쭈물하다,1,0,0
1816,매우,1,0,0
1817,우악스러운,1,0,0
1818,매우,1,0,0
1819,위태롭거나,1,0,0
1820,매우,1,0,0
1821,위태하여,1,0,0
1822,매우,1,0,0
1823,인색한,1,0,0
1824,매우,1,0,0
1825,자리자리한,1,0,0
1826,매우,1,0,0
1827,저린,1,0,0
1828,매우,1,0,0
1829,절면서,1,0,0
1830,매우,1,0,0
1831,추운,1,0,0
1832,매우,1,0,0
1833,치사하고,1,0,0
1834,매우,1,0,0
1835,허전하고,1,0,0
1836,매우,1,0,0
1837,허전하다,1,0,0
1838,매우,1,0,0
1839,허전한,1,0,0
1840,매우,1,0,0
1841,흉하게,1,0,0
1842,매우,1,0,0
1843,흐리멍덩하다,1,0,0
1844,매우,1,0,0
1845,흐리멍덩한,1,0,0
1846,매우,1,0,0
1847,힘들게,1,0,0
1848,매우,1,0,0
1849,힘없이,1,0,0
1850,매질을,1,0,0
1851,매질을,1,0,0
1852,하고,1,0,0
1853,매질을,1,0,0
1854,하다,1,0,0
1855,맥없게,1,0,0
1856,맥없는,1,0,0
1857,맥없이,1,0,0
1858,맥없이,1,0,0
1859,느리게,1,0,0
1860,맥없이,1,0,0
1861,주저앉거나,1,0,0
1862,맥없이,1,0,0
1863,폭,1,0,0
1864,맥이,1,0,0
1865,빠져,1,0,0
1866,맥이,1,0,0
1867,풀려,1,0,0
1868,맥이,1,0,0
1869,풀리거나,1,0,0
1870,맥이,1,0,0
1871,풀리다,1,0,0
1872,맥이,1,0,0
1873,풀림,1,0,0
1874,맺힌,1,0,0
1875,노여움,1,0,0
1876,머리가,1,0,0
1877,몹시,1,0,0
1878,어지러워,1,0,0
1879,머리가,1,0,0
1880,몹시,1,0,0
1881,울리고,1,0,0
1882,머리가,1,0,0
1883,아픈,1,0,0
1884,머저리,1,0,0
1885,먹기,1,0,0
1886,싫은,1,0,0
1887,멋없다,1,0,0
1888,멋없이,1,0,0
1889,멋없이,1,0,0
1890,걷는,1,0,0
1891,멋없이,1,0,0
1892,까다롭게,1,0,0
1893,멋없이,1,0,0
1894,까다롭다,1,0,0
1895,멋없이,1,0,0
1896,우쭐하는,1,0,0
1897,멋없이,1,0,0
1898,우쭐하다,1,0,0
1899,멋없이,1,0,0
1900,행동하는,1,0,0
1901,멋없이,1,0,0
1902,행동하다,1,0,0
1903,멋없이,1,0,0
1904,흔들리는,1,0,0
1905,멋없이,1,0,0
1906,흔들리다,1,0,0
1907,멋이,1,0,0
1908,없다,1,0,0
1909,멍청이,1,0,0
1910,멍청하거나,1,0,0
1911,멍청하고,1,0,0
1912,멍청하다,1,0,0
1913,멍청한,1,0,0
1914,멍청한,1,0,0
1915,모양,1,0,0
1916,멍청한,1,0,0
1917,사람,1,0,0
1918,멍청한,1,0,0
1919,정도로,1,0,0
1920,메말라,1,0,0
1921,메스꺼움,1,0,0
1922,메스꺼워,1,0,0
1923,메스꺼워,1,0,0
1924,구역질이,1,0,0
1925,메스꺼워,1,0,0
1926,토하며,1,0,0
1927,메스껍고,1,0,0
1928,메스껍고,1,0,0
1929,느끼하다,1,0,0
1930,메스껍고,1,0,0
1931,느끼해지다,1,0,0
1932,메스껍다,1,0,0
1933,메슥메슥하여,1,0,0
1934,메슥메슥한,1,0,0
1935,메슥메슥한,1,0,0
1936,느낌이,1,0,0
1937,멘붕,1,0,0
1938,면색여토하다,1,0,0
1939,멸망시키다,1,0,0
1940,멸망함,1,0,0
1941,멸명되다,1,0,0
1942,멸시,1,0,0
1943,멸시감,1,0,0
1944,멸시당하는,1,0,0
1945,멸시당하는,1,0,0
1946,느낌,1,0,0
1947,멸시되다,1,0,0
1948,멸시하거나,1,0,0
1949,멸시하다,1,0,0
1950,멸여,1,0,0
1951,멸여되다,1,0,0
1952,멸여하다,1,0,0
1953,명망을,1,0,0
1954,잃거나,1,0,0
1955,명망을,1,0,0
1956,잃다,1,0,0
1957,명망을,1,0,0
1958,잃음,1,0,0
1959,명예,1,0,0
1960,훼손,1,0,0
1961,명예롭지,1,0,0
1962,못한,1,0,0
1963,명존세,1,0,0
1964,모두,1,0,0
1965,잃거나,1,0,0
1966,모두,1,0,0
1967,지쳐,1,0,0
1968,모양이,1,0,0
1969,흉하게,1,0,0
1970,모양이,1,0,0
1971,흉하고,1,0,0
1972,모욕,1,0,0
1973,모욕을,1,0,0
1974,모욕을,1,0,0
1975,당하거나,1,0,0
1976,모조리,1,0,0
1977,파괴되어,1,0,0
1978,모조리,1,0,0
1979,파괴하여,1,0,0
1980,모조리,1,0,0
1981,훔치거나,1,0,0
1982,모진,1,0,0
1983,모진,1,0,0
1984,고통을,1,0,0
1985,모질게,1,0,0
1986,모질고,1,0,0
1987,모질고,1,0,0
1988,억세다,1,0,0
1989,모질고,1,0,0
1990,잔인한,1,0,0
1991,모질다,1,0,0
1992,모짊,1,0,0
1993,목구멍에,1,0,0
1994,걸려,1,0,0
1995,목숨을,1,0,0
1996,끊다,1,0,0
1997,목숨이,1,0,0
1998,거의,1,0,0
1999,다,1,0,0
2000,되어,1,0,0
2001,목숨이,1,0,0
2002,거의,1,0,0
2003,다,1,0,0
2004,된,1,0,0
2005,생태,1,0,0
2006,목숨이,1,0,0
2007,얼마,1,0,0
2008,남지,1,0,0
2009,않은,1,0,0
2010,목숨이,1,0,0
2011,위태로울,1,0,0
2012,몰아붙이듯이,1,0,0
2013,몰아붙이듯이,1,0,0
2014,공격하다,1,0,0
2015,몰아쳐서,1,0,0
2016,몸살나다,1,0,0
2017,몸을,1,0,0
2018,더럽히다,1,0,0
2019,몸이,1,0,0
2020,거북하다,1,0,0
2021,몸이,1,0,0
2022,불편하거나,1,0,0
2023,몸이,1,0,0
2024,불편하다,1,0,0
2025,몸이,1,0,0
2026,불편하여,1,0,0
2027,몸이,1,0,0
2028,불편함,1,0,0
2029,몸져눕게,1,0,0
2030,몸져눕게,1,0,0
2031,만들다,1,0,0
2032,몸져눕는,1,0,0
2033,몸져눕는,1,0,0
2034,상태가,1,0,0
2035,몹시,1,0,0
2036,가난하고,1,0,0
2037,몹시,1,0,0
2038,가난하여,1,0,0
2039,몹시,1,0,0
2040,가난한,1,0,0
2041,몹시,1,0,0
2042,가렵고,1,0,0
2043,몹시,1,0,0
2044,가쁘고,1,0,0
2045,몹시,1,0,0
2046,갑갑하고,1,0,0
2047,몹시,1,0,0
