,ngram,NEG,NEUT,POS
7731,살/VV;았/EP;던/ETM,1.0,0.0,0.0
7732,살/VV;지/EC,1.0,0.0,0.0
7733,살길/NNG,0.0,0.0,1.0
7734,살길/NNG;을/JKO,0.0,0.0,1.0
7735,살길/NNG;을/JKO;열/VV,0.0,0.0,1.0
7736,살리/VV,0.0,0.0,1.0
7737,살리/VV;ㄹ/ETM,0.0,0.0,1.0
7738,살리/VV;ㄹ/ETM;수/NNB,0.0,0.0,1.0
7739,살리/VV;어/EC,0.0,0.0,1.0
7740,살리/VV;어/EC;내/VX,0.0,0.0,1.0
7741,살림/NNG,1.0,0.0,0.0
7742,살림/NNG;꾼/XSN,1.0,0.0,0.0
7743,살아나/VV,0.0,0.0,1.0
7744,살아남/VV,0.0,0.0,1.0
7745,살아오/VV,0.0,0.0,1.0
7746,살아오/VV;ㄴ/ETM,0.0,0.0,1.0
7747,살아오/VV;ㄴ/ETM;삶/NNG,0.0,0.0,1.0
7748,살인/NNG,1.0,0.0,0.0
7749,살인/NNG;죄/NNG,1.0,0.0,0.0
7750,살인/NNG;죄/NNG;씌우/VV,1.0,0.0,0.0
7751,살인/NNG;질주/NNG,1.0,0.0,0.0
7752,살짝살짝/MAG,0.0,1.0,0.0
7753,살피/VV,0.0,0.0,1.0
7754,삶/NNG,0.111111111,0.0,0.8888888890000001
7755,삶/NNG;을/JKO,0.0,0.0,1.0
7756,삶/NNG;을/JKO;버팅기/VV,0.0,0.0,1.0
7757,삶/NNG;을/JKO;보장/NNG,0.0,0.0,1.0
7758,삶/NNG;을/JKO;살/VV,0.0,0.0,1.0
7759,삶/NNG;을/JKO;찾/VV,0.0,0.0,1.0
7760,삶/NNG;의/JKG,0.333333333,0.0,0.666666667
7761,삶/NNG;의/JKG;비밀/NNG,0.0,0.0,1.0
7762,삶/NNG;의/JKG;영역/NNG,1.0,0.0,0.0
7763,삶/NNG;의/JKG;주체/NNG,0.0,0.0,1.0
7764,삶/NNG;이/JKS,0.0,0.0,1.0
7765,삶/NNG;이/JKS;시집/NNG,0.0,0.0,1.0
7766,삶/NNG;이/JKS;텍스트/NNG,0.0,0.0,1.0
7767,삼/VV,0.0,0.0,1.0
7768,삼박자/NNG,0.0,0.0,1.0
7769,삼박자/NNG;가/JKS,0.0,0.0,1.0
7770,삼박자/NNG;가/JKS;꽤/MAG,0.0,0.0,1.0
7771,삼위일체/NNG,0.0,0.0,1.0
7772,상/NNG,0.0,0.0,1.0
7773,상/NNG;을/JKO,0.0,0.0,1.0
7774,상/NNG;을/JKO;받/VV,0.0,0.0,1.0
7775,상/NNG;을/JKO;석권/NNG,0.0,0.0,1.0
7776,상/NNG;을/JKO;타/VV,0.0,0.0,1.0
7777,상/NNP,0.0,0.0,1.0
7778,상/NNP;수상/NNG,0.0,0.0,1.0
7779,상/XSN,0.0,0.0,0.666666667
7780,상/XSN;처음/NNG,0.0,0.0,1.0
7781,상/XSN;처음/NNG;있/VV,0.0,0.0,1.0
7782,상담/NNG,0.0,0.0,1.0
7783,상담/NNG;이/JKS,0.0,0.0,1.0
7784,상담/NNG;이/JKS;일반/NNG,0.0,0.0,1.0
7785,상대/NNG,0.666666667,0.0,0.0
7786,상대/NNG;가/JKS,1.0,0.0,0.0
7787,상대/NNG;가/JKS;없/VA,1.0,0.0,0.0
7788,상대/NNG;적/XSN,0.5,0.0,0.0
7789,상대/NNG;적/XSN;으로/JKB,0.5,0.0,0.0
7790,상상/NNG,0.333333333,0.333333333,0.333333333
7791,상상/NNG;도/JX,0.0,1.0,0.0
7792,상상/NNG;도/JX;못하/VX,0.0,1.0,0.0
7793,상상/NNG;의/JKG,0.5,0.0,0.5
7794,상상/NNG;의/JKG;세계/NNG,0.0,0.0,1.0
7795,상상/NNG;의/JKG;집/NNG,1.0,0.0,0.0
7796,상상력/NNG,0.0,0.0,1.0
7797,상상력/NNG;을/JKO,0.0,0.0,1.0
7798,상상력/NNG;을/JKO;자극/NNG,0.0,0.0,1.0
7799,상세/XR,0.0,0.0,1.0
7800,상세/XR;하/XSA,0.0,0.0,1.0
7801,상속/NNG,1.0,0.0,0.0
7802,상수/NNG,0.0,0.0,1.0
7803,상수/NNG;이/VCP,0.0,0.0,1.0
7804,상식/NNG,0.0,0.0,1.0
7805,상식/NNG;적/XSN,0.0,0.0,1.0
7806,상식/NNG;적/XSN;이/VCP,0.0,0.0,1.0
7807,상실/NNG,0.5,0.0,0.5
7808,상실/NNG;하/XSV,0.5,0.0,0.5
7809,상실/NNG;하/XSV;거나/EC,1.0,0.0,0.0
7810,상실/NNG;하/XSV;는/ETM,0.0,0.0,1.0
7811,상실감/NNG,1.0,0.0,0.0
7812,상의/NNG,0.0,0.0,1.0
7813,상의/NNG;도/JX,0.0,0.0,1.0
7814,상의/NNG;도/JX;자주/MAG,0.0,0.0,1.0
7815,상징/NNG,0.0,0.0,1.0
7816,상징/NNG;하/XSV,0.0,0.0,1.0
7817,상쾌/XR,0.0,0.0,1.0
7818,상쾌/XR;하/XSA,0.0,0.0,1.0
7819,상쾌/XR;하/XSA;ㄴ/ETM,0.0,0.0,1.0
7820,상태/NNG,0.75,0.0,0.25
7821,상태/NNG;에/JKB,1.0,0.0,0.0
7822,상태/NNG;에/JKB;머무르/VV,1.0,0.0,0.0
7823,상태/NNG;이/VCP,1.0,0.0,0.0
7824,상태/NNG;이/VCP;다/EF,1.0,0.0,0.0
7825,상품/NNG,1.0,0.0,0.0
7826,상품/NNG;미학/NNG,1.0,0.0,0.0
7827,상품/NNG;미학/NNG;이/VCP,1.0,0.0,0.0
7828,상황/NNG,1.0,0.0,0.0
7829,새/MM,0.0,0.0,1.0
7830,새/MM;삶/NNG,0.0,0.0,1.0
7831,새/MM;삶/NNG;을/JKO,0.0,0.0,1.0
7832,새/MM;생명/NNG,0.0,0.0,1.0
7833,새/MM;생명/NNG;을/JKO,0.0,0.0,1.0
7834,새/MM;조류/NNG,0.0,0.0,1.0
7835,새/MM;청와대/NNP,0.0,0.0,1.0
7836,새/NNG,0.0,0.5,0.5
7837,새/NNG;가/JKS,0.0,0.0,1.0
7838,새/NNG;가/JKS;없/VA,0.0,0.0,1.0
7839,새/NNG;없이/MAG,0.0,1.0,0.0
7840,새/VV,0.5,0.0,0.5
7841,새/VV;도록/EC,0.0,0.0,1.0
7842,새/VV;도록/EC;얘기/NNG,0.0,0.0,1.0
7843,새/VV;어/EC,1.0,0.0,0.0
7844,새/VV;어/EC;나오/VV,1.0,0.0,0.0
7845,새끼/NNG,1.0,0.0,0.0
7846,새끼/NNG;젖/NNG,1.0,0.0,0.0
7847,새끼/NNG;젖/NNG;도/JX,1.0,0.0,0.0
7848,새댁/NNG,0.0,0.0,1.0
7849,새로이/MAG,0.0,0.0,1.0
7850,새로이/MAG;하/VV,0.0,0.0,1.0
7851,새롭/VA,0.19047619,0.0,0.80952381
7852,새롭/VA;게/EC,0.0,0.0,1.0
7853,새롭/VA;게/EC;다지/VV,0.0,0.0,1.0
7854,새롭/VA;게/EC;되살리/VV,0.0,0.0,1.0
7855,새롭/VA;게/EC;발흥/NNG,0.0,0.0,1.0
7856,새롭/VA;게/EC;시작/NNG,0.0,0.0,1.0
7857,새롭/VA;게/EC;조명/NNG,0.0,0.0,1.0
7858,새롭/VA;ㄴ/ETM,0.333333333,0.0,0.666666667
7859,새롭/VA;ㄴ/ETM;감동/NNG,0.0,0.0,1.0
7860,새롭/VA;ㄴ/ETM;기회/NNG,0.0,0.0,1.0
7861,새롭/VA;ㄴ/ETM;분야/NNG,0.0,0.0,1.0
7862,새롭/VA;ㄴ/ETM;음악/NNG,1.0,0.0,0.0
7863,새롭/VA;ㄴ/ETM;형식/NNG,0.0,0.0,1.0
7864,새롭/VA;ㄴ/ETM;형태/NNG,1.0,0.0,0.0
7865,새롭/VA;ㄹ/ETM,1.0,0.0,0.0
7866,새롭/VA;ㄹ/ETM;것/NNB,1.0,0.0,0.0
7867,새롭/VA;은/ETM,0.25,0.0,0.75
7868,새롭/VA;은/ETM;삶/NNG,0.0,0.0,1.0
7869,새롭/VA;은/ETM;여성/NNG,1.0,0.0,0.0
7870,새바람/NNG,0.0,0.0,1.0
7871,새바람/NNG;이/JKS,0.0,0.0,1.0
7872,새바람/NNG;이/JKS;불/VV,0.0,0.0,1.0
7873,새삼/MAG,0.0,0.0,0.0
7874,새색시/NNG,0.0,0.0,1.0
7875,새색시/NNG;처럼/JKB,0.0,0.0,1.0
7876,새색시/NNG;처럼/JKB;수줍/VA,0.0,0.0,1.0
7877,색/NNG,0.5,0.0,0.5
7878,색/NNG;번지/VV,1.0,0.0,0.0
7879,색/NNG;번지/VV;ㅁ/ETN,1.0,0.0,0.0
7880,색/NNG;을/JKO,0.0,0.0,1.0
7881,색/NNG;을/JKO;되살리/VV,0.0,0.0,1.0
7882,색깔/NNG,0.0,0.0,1.0
7883,색깔/NNG;로/JKB,0.0,0.0,1.0
7884,색깔/NNG;로/JKB;바꾸/VV,0.0,0.0,1.0
7885,색다르/VA,0.0,0.0,1.0
7886,생/XPN,0.0,0.0,1.0
7887,생/XPN;크림/NNG,0.0,0.0,1.0
7888,생/XPN;크림/NNG;거품/NNG,0.0,0.0,1.0
7889,생/XSN,1.0,0.0,0.0
7890,생/XSN;들/XSN,1.0,0.0,0.0
7891,생/XSN;들/XSN;에게/JKB,1.0,0.0,0.0
7892,생각/NNG,0.333333333,0.25,0.375
7893,생각/NNG;도/JX,1.0,0.0,0.0
7894,생각/NNG;도/JX;들/VV,1.0,0.0,0.0
7895,생각/NNG;에서/JKB,0.0,0.0,1.0
7896,생각/NNG;으로/JKB,0.0,1.0,0.0
7897,생각/NNG;으로/JKB;떠나/VV,0.0,1.0,0.0
7898,생각/NNG;은/JX,1.0,0.0,0.0
7899,생각/NNG;은/JX;별로/MAG,1.0,0.0,0.0
7900,생각/NNG;을/JKO,0.0,0.0,0.5
7901,생각/NNG;을/JKO;말/NNG,0.0,0.0,1.0
7902,생각/NNG;을/JKO;해보/VV,0.0,0.0,0.0
7903,생각/NNG;이/JKS,0.0,1.0,0.0
7904,생각/NNG;이/JKS;깔리/VV,0.0,1.0,0.0
7905,생각/NNG;이/VCP,0.333333333,0.0,0.666666667
7906,생각/NNG;이/VCP;ㅂ니다/EF,0.0,0.0,1.0
7907,생각/NNG;이/VCP;었/EP,1.0,0.0,0.0
7908,생각/NNG;하/XSV,0.363636364,0.272727273,0.363636364
7909,생각/NNG;하/XSV;는/ETM,0.0,0.0,1.0
7910,생각/NNG;하/XSV;ㄹ/ETM,0.0,1.0,0.0
7911,생각/NNG;하/XSV;면/EC,0.0,0.5,0.5
7912,생각/NNG;하/XSV;았/EP,1.0,0.0,0.0
7913,생겨나/VV,0.0,1.0,0.0
7914,생기/VV,0.666666667,0.0,0.333333333
7915,생기/VV;고/EC,1.0,0.0,0.0
7916,생기/VV;고/EC;있/VX,1.0,0.0,0.0
7917,생기/VV;ㄴ다/EF,0.0,0.0,1.0
7918,생기/VV;ㅂ니다/EF,0.0,0.0,1.0
7919,생기/VV;었/EP,1.0,0.0,0.0
7920,생기/VV;었/EP;다/EF,1.0,0.0,0.0
7921,생동/NNG,0.0,0.0,1.0
7922,생동/NNG;속/NNG,0.0,0.0,1.0
7923,생동/NNG;속/NNG;에/JKB,0.0,0.0,1.0
7924,생동감/NNG,0.0,0.0,1.0
7925,생동감/NNG;있/VV,0.0,0.0,1.0
7926,생동감/NNG;있/VV;게/EC,0.0,0.0,1.0
7927,생명/NNG,0.0,0.0,1.0
7928,생명/NNG;에/JKB,0.0,0.0,1.0
7929,생명/NNG;에/JKB;대하/VV,0.0,0.0,1.0
7930,생명/NNG;을/JKO,0.0,0.0,1.0
7931,생명/NNG;을/JKO;되찾/VV,0.0,0.0,1.0
7932,생명/NNG;을/JKO;찾/VV,0.0,0.0,1.0
7933,생물/NNG,1.0,0.0,0.0
7934,생물/NNG;해적/NNG,1.0,0.0,0.0
7935,생물/NNG;해적/NNG;질/XSN,1.0,0.0,0.0
7936,생산/NNG,0.0,0.0,1.0
7937,생산/NNG;유적/NNG,0.0,0.0,1.0
7938,생산/NNG;유적/NNG;이/VCP,0.0,0.0,1.0
7939,생선/NNG,0.0,1.0,0.0
7940,생선/NNG;을/JKO,0.0,1.0,0.0
7941,생선/NNG;을/JKO;떼/VV,0.0,1.0,0.0
7942,생필품/NNG,0.0,0.0,1.0
7943,생필품/NNG;을/JKO,0.0,0.0,1.0
7944,생필품/NNG;을/JKO;공급/NNG,0.0,0.0,1.0
7945,생활/NNG,0.5,0.0,0.5
7946,생활/NNG;비디오/NNG,1.0,0.0,0.0
7947,생활/NNG;비디오/NNG;등/NNB,1.0,0.0,0.0
7948,생활/NNG;에/JKB,1.0,0.0,0.0
7949,생활/NNG;에/JKB;변화/NNG,1.0,0.0,0.0
7950,생활/NNG;의/JKG,0.0,0.0,1.0
7951,생활/NNG;의/JKG;편리/NNG,0.0,0.0,1.0
7952,생활/NNG;질/NNG,0.0,0.0,1.0
7953,생활/NNG;질/NNG;을/JKO,0.0,0.0,1.0
7954,생활고/NNG,1.0,0.0,0.0
7955,생활고/NNG;도/JX,1.0,0.0,0.0
7956,생활고/NNG;도/JX;더욱/MAG,1.0,0.0,0.0
7957,서/VV,0.0,0.0,0.666666667
7958,서/VV;어/EC,0.0,0.0,0.5
7959,서/VV;어/EC;있/VX,0.0,0.0,0.0
7960,서/VV;어/EC;주/VX,0.0,0.0,1.0
7961,서두르/VV,1.0,0.0,0.0
7962,서로/MAG,0.333333333,0.0,0.666666667
7963,서로/MAG;얼싸안/VV,0.0,0.0,1.0
7964,서로/MAG;엇나가/VV,1.0,0.0,0.0
7965,서로/MAG;엇나가/VV;는/ETM,1.0,0.0,0.0
7966,서로/MAG;자랑/NNG,0.0,0.0,1.0
7967,서로/MAG;자랑/NNG;스럽/XSA,0.0,0.0,1.0
7968,서로/NNG,0.5,0.0,0.5
7969,서로/NNG;를/JKO,0.5,0.0,0.5
7970,서로/NNG;를/JKO;밀어내/VV,1.0,0.0,0.0
7971,서로/NNG;를/JKO;비추/VV,0.0,0.0,1.0
7972,서른/NR,0.0,0.0,0.0
7973,서른/NR;에/JKB,0.0,0.0,0.0
7974,서른/NR;에/JKB;우리/NP,0.0,0.0,0.0
7975,서명/NNG,0.0,0.0,1.0
7976,서명/NNG;에/JKB,0.0,0.0,1.0
7977,서명/NNG;에/JKB;동참/NNG,0.0,0.0,1.0
7978,서방/NNG,1.0,0.0,0.0
7979,서방/NNG;세계/NNG,1.0,0.0,0.0
7980,서방/NNG;세계/NNG;에서/JKB,1.0,0.0,0.0
7981,서비스/NNG,0.0,0.0,1.0
7982,서서히/MAG,0.0,0.0,0.0
7983,서슴/VV,1.0,0.0,0.0
7984,서슴/VV;지/EC,1.0,0.0,0.0
7985,서슴/VV;지/EC;않/VX,1.0,0.0,0.0
7986,서슴없이/MAG,0.0,0.0,1.0
7987,서슴없이/MAG;지갑/NNG,0.0,0.0,1.0
7988,서슴없이/MAG;지갑/NNG;을/JKO,0.0,0.0,1.0
7989,서예/NNG,0.0,0.0,1.0
7990,서예/NNG;의/JKG,0.0,0.0,1.0
7991,서예/NNG;의/JKG;근본/NNG,0.0,0.0,1.0
7992,서울/NNP,0.5,0.5,0.0
7993,서울/NNP;에/JKB,0.0,1.0,0.0
7994,서울/NNP;에/JKB;모이/VV,0.0,1.0,0.0
7995,서울/NNP;지하철/NNG,1.0,0.0,0.0
7996,서울/NNP;지하철/NNG;미군/NNG,1.0,0.0,0.0
7997,서쪽/NNG,0.0,1.0,0.0
7998,서쪽/NNG;에서/JKB,0.0,1.0,0.0
7999,서툴/VA,1.0,0.0,0.0
8000,석/NNG,1.0,0.0,0.0
8001,석/NNG;을/JKO,1.0,0.0,0.0
8002,석/NNG;을/JKO;주/VV,1.0,0.0,0.0
8003,석가모니/NNP,0.0,1.0,0.0
8004,석가모니/NNP;는/JX,0.0,1.0,0.0
8005,석가모니/NNP;는/JX;종교인/NNG,0.0,1.0,0.0
8006,석권/NNG,0.0,0.0,1.0
8007,석권/NNG;하/XSV,0.0,0.0,1.0
8008,석연/XR,1.0,0.0,0.0
8009,석연/XR;하/XSA,1.0,0.0,0.0
8010,석연/XR;하/XSA;지/EC,1.0,0.0,0.0
8011,섞이/VV,1.0,0.0,0.0
8012,섞이/VV;ㄴ/ETM,1.0,0.0,0.0
8013,섞이/VV;ㄴ/ETM;칭찬/NNG,1.0,0.0,0.0
8014,선/NNG,0.0,0.0,1.0
8015,선/NNG;과/JC,0.0,0.0,1.0
8016,선/NNG;과/JC;색/NNG,0.0,0.0,1.0
8017,선/NNG;이/VCP,0.0,0.0,1.0
8018,선/NNP,0.0,0.0,1.0
8019,선/NNP;미술/NNG,0.0,0.0,1.0
8020,선/NNP;미술/NNG;상/NNP,0.0,0.0,1.0
8021,선구/NNG,0.0,0.0,1.0
8022,선구/NNG;적/XSN,0.0,0.0,1.0
8023,선구/NNG;적/XSN;이/VCP,0.0,0.0,1.0
8024,선두/NNG,0.0,0.0,1.0
8025,선물/NNG,0.0,0.0,1.0
8026,선물/NNG;용/XSN,0.0,0.0,1.0
8027,선보이/VV,0.0,0.0,1.0
8028,선언/NNG,0.333333333,0.0,0.666666667
8029,선언/NNG;하/XSV,0.0,0.0,1.0
8030,선전/NNG,1.0,0.0,0.0
8031,선전/NNG;은/JX,1.0,0.0,0.0
8032,선전/NNG;은/JX;어떻/VA,1.0,0.0,0.0
8033,선정/NNG,0.5,0.0,0.5
8034,선정/NNG;되/XSV,0.0,0.0,1.0
8035,선정/NNG;성/XSN,1.0,0.0,0.0
8036,선진국/NNG,0.0,0.0,1.0
8037,선진국/NNG;그룹/NNG,0.0,0.0,1.0
8038,선진국/NNG;그룹/NNG;으로서/JKB,0.0,0.0,1.0
8039,선풍/NNG,0.0,0.0,1.0
8040,선호/NNG,0.0,0.0,1.0
8041,선호/NNG;하/XSV,0.0,0.0,1.0
8042,설/NNB,1.0,0.0,0.0
8043,설계/NNG,1.0,0.0,0.0
8044,설계/NNG;에서/JKB,1.0,0.0,0.0
8045,설계/NNG;에서/JKB;유사/XR,1.0,0.0,0.0
8046,설계/NNG;하/XSV,1.0,0.0,0.0
8047,설계/NNG;하/XSV;ㄹ/ETM,1.0,0.0,0.0
8048,설득/NNG,0.5,0.0,0.5
8049,설득/NNG;시키/XSV,1.0,0.0,0.0
8050,설득/NNG;하/XSV,0.0,0.0,1.0
8051,설득력/NNG,0.6,0.0,0.4
8052,설득력/NNG;이/JKS,0.75,0.0,0.25
8053,설득력/NNG;이/JKS;부족/NNG,1.0,0.0,0.0
8054,설득력/NNG;이/JKS;없/VA,1.0,0.0,0.0
8055,설득력/NNG;이/JKS;있/VV,0.0,0.0,1.0
8056,설득력/NNG;있/VV,0.0,0.0,1.0
8057,설레/VV,0.0,0.0,1.0
8058,설레/VV;게/EC,0.0,0.0,1.0
8059,설레/VV;게/EC;하/VX,0.0,0.0,1.0
8060,설명/NNG,0.153846154,0.153846154,0.615384615
8061,설명/NNG;이/JKS,0.0,0.0,0.5
8062,설명/NNG;이/JKS;필요/NNG,0.0,0.0,0.5
8063,설명/NNG;하/XSV,0.14285714300000002,0.28571428600000004,0.571428571
8064,섬/NNG,0.5,0.0,0.0
8065,섬/NNG;들/XSN,1.0,0.0,0.0
8066,섬/NNG;들/XSN;이/JKS,1.0,0.0,0.0
8067,섬/NNG;을/JKO,0.0,0.0,0.0
8068,섬/NNG;을/JKO;부수/VV,0.0,0.0,0.0
8069,섬/NNG;을/JKO;잡아먹/VV,0.0,0.0,0.0
8070,섬/NNG;이/JKS,0.0,0.0,0.0
8071,섬/NNG;이/JKS;섬/NNG,0.0,0.0,0.0
8072,섬/NNG;이/VCP,1.0,0.0,0.0
8073,섬/NNG;이/VCP;ㄹ/ETM,1.0,0.0,0.0
8074,섬기/VV,0.0,0.0,1.0
8075,섬기/VV;ㅁ/ETN,0.0,0.0,1.0
8076,섬세/XR,0.0,0.0,1.0
8077,섬세/XR;하/XSA,0.0,0.0,1.0
8078,섬세/XR;하/XSA;게/EC,0.0,0.0,1.0
8079,성/NNG,0.0,0.0,1.0
8080,성/NNG;차별/NNG,0.0,0.0,1.0
8081,성/NNG;차별/NNG;폐지/NNG,0.0,0.0,1.0
8082,성/XSN,0.418604651,0.139534884,0.441860465
8083,성/XSN;과/JC,0.5,0.0,0.5
8084,성/XSN;과/JC;반복/NNG,1.0,0.0,0.0
8085,성/XSN;과/JC;절대주의/NNG,0.0,0.0,1.0
8086,성/XSN;은/JX,1.0,0.0,0.0
8087,성/XSN;은/JX;높/VA,1.0,0.0,0.0
8088,성/XSN;은/JX;묻히/VV,1.0,0.0,0.0
8089,성/XSN;을/JKO,0.4,0.0,0.6
8090,성/XSN;을/JKO;가지/VV,0.0,0.0,1.0
8091,성/XSN;을/JKO;갖/VV,1.0,0.0,0.0
8092,성/XSN;을/JKO;높이/VV,0.0,0.0,1.0
8093,성/XSN;을/JKO;다시금/MAG,0.0,0.0,1.0
8094,성/XSN;을/JKO;되찾/VV,0.0,0.0,1.0
8095,성/XSN;을/JKO;상실/NNG,1.0,0.0,0.0
8096,성/XSN;을/JKO;이루/VV,1.0,0.0,0.0
8097,성/XSN;을/JKO;일깨우/VV,1.0,0.0,0.0
8098,성/XSN;을/JKO;지키/VV,0.0,0.0,1.0
8099,성/XSN;을/JKO;지향/NNG,0.0,0.0,1.0
8100,성/XSN;의/JKG,0.5,0.0,0.5
8101,성/XSN;의/JKG;벽/NNG,0.0,0.0,1.0
8102,성/XSN;의/JKG;희박/XR,1.0,0.0,0.0
8103,성/XSN;이/JKS,0.4,0.3,0.3
8104,성/XSN;이/JKS;낮/VA,1.0,0.0,0.0
8105,성/XSN;이/JKS;높/VA,0.4,0.4,0.2
8106,성/XSN;이/JKS;있/VV,0.0,1.0,0.0
8107,성/XSN;이/JKS;적/VA,0.333333333,0.0,0.666666667
8108,성격/NNG,0.5,0.0,0.5
8109,성격/NNG;을/JKO,1.0,0.0,0.0
8110,성격/NNG;을/JKO;떨치/VV,1.0,0.0,0.0
8111,성격/NNG;이/VCP,0.0,0.0,1.0
8112,성공/NNG,0.0,0.0,0.8
8113,성공/NNG;을/JKO,0.0,0.0,1.0
8114,성공/NNG;을/JKO;거두/VV,0.0,0.0,1.0
8115,성공/NNG;이/VCP,0.0,0.0,0.0
8116,성공/NNG;이/VCP;ㄴ가/EF,0.0,0.0,0.0
8117,성공/NNG;적/XSN,0.0,0.0,1.0
8118,성공/NNG;하/XSV,0.0,0.0,1.0
8119,성공/NNG;하/XSV;ㄴ/ETM,0.0,0.0,1.0
8120,성과/NNG,0.0,0.0,1.0
8121,성과/NNG;로/JKB,0.0,0.0,1.0
8122,성과/NNG;로/JKB;꼽히/VV,0.0,0.0,1.0
8123,성과/NNG;를/JKO,0.0,0.0,1.0
8124,성과/NNG;를/JKO;고객/NNG,0.0,0.0,1.0
8125,성과/NNG;를/JKO;쌓/VV,0.0,0.0,1.0
8126,성과물/NNG,0.0,0.0,1.0
8127,성금/NNG,0.0,0.0,1.0
8128,성금/NNG;을/JKO,0.0,0.0,1.0
8129,성금/NNG;을/JKO;모으/VV,0.0,0.0,1.0
8130,성대/XR,0.0,0.0,1.0
8131,성대/XR;하/XSA,0.0,0.0,1.0
8132,성명/NNG,0.5,0.5,0.0
8133,성명/NNG;을/JKO,1.0,0.0,0.0
8134,성명/NNG;을/JKO;내/VV,1.0,0.0,0.0
8135,성숙/NNG,0.0,0.0,1.0
8136,성숙/NNG;의/JKG,0.0,0.0,1.0
8137,성숙/NNG;의/JKG;자리/NNG,0.0,0.0,1.0
8138,성실/NNG,0.0,0.0,1.0
8139,성실/NNG;하/XSA,0.0,0.0,1.0
8140,성실/NNG;하/XSA;게/EC,0.0,0.0,1.0
8141,성자/NNG,0.0,0.0,1.0
8142,성장/NNG,0.333333333,0.0,0.666666667
8143,성장/NNG;하/XSV,0.0,0.0,1.0
8144,성장/NNG;하/XSV;아/EC,0.0,0.0,1.0
8145,성지/NNG,0.5,0.0,0.5
8146,성지/NNG;로/JKB,0.0,0.0,1.0
8147,성지/NNG;로/JKB;삼/VV,0.0,0.0,1.0
8148,성지/NNG;에/JKB,1.0,0.0,0.0
8149,성지/NNG;에/JKB;는/JX,1.0,0.0,0.0
8150,성찰/NNG,0.0,0.0,0.0
8151,성취/NNG,0.0,0.0,1.0
8152,성취/NNG;하/XSV,0.0,0.0,1.0
8153,성행/NNG,1.0,0.0,0.0
8154,성행/NNG;하/XSV,1.0,0.0,0.0
8155,성향/NNG,0.0,0.5,0.5
8156,성향/NNG;의도/NNG,0.0,0.0,1.0
8157,성향/NNG;의도/NNG;를/JKO,0.0,0.0,1.0
8158,성희롱/NNG,1.0,0.0,0.0
8159,성희롱/NNG;사건/NNG,1.0,0.0,0.0
8160,세/MM,1.0,0.0,0.0
8161,세/MM;얼굴/NNG,1.0,0.0,0.0
8162,세/MM;얼굴/NNG;을/JKO,1.0,0.0,0.0
8163,세/NNB,1.0,0.0,0.0
8164,세/NNB;년/NNB,1.0,0.0,0.0
8165,세/NNB;년/NNB;년/NNB,1.0,0.0,0.0
8166,세/NNB;세/NNB,1.0,0.0,0.0
8167,세/NNB;세/NNB;년/NNB,1.0,0.0,0.0
8168,세계/NNG,0.153846154,0.0,0.7692307690000001
8169,세계/NNG;가/JKS,0.0,0.0,1.0
8170,세계/NNG;가/JKS;열리/VV,0.0,0.0,1.0
8171,세계/NNG;는/JX,1.0,0.0,0.0
8172,세계/NNG;는/JX;사람/NNG,1.0,0.0,0.0
8173,세계/NNG;를/JKO,0.0,0.0,1.0
8174,세계/NNG;를/JKO;가지/VV,0.0,0.0,1.0
8175,세계/NNG;만큼/JX,0.0,0.0,1.0
8176,세계/NNG;만큼/JX;위대/XR,0.0,0.0,1.0
8177,세계/NNG;속/NNG,0.0,0.0,1.0
8178,세계/NNG;속/NNG;에서/JKB,0.0,0.0,1.0
8179,세계/NNG;에서/JKB,1.0,0.0,0.0
8180,세계/NNG;에서/JKB;는/JX,1.0,0.0,0.0
8181,세계/NNG;적/XSN,0.0,0.0,1.0
8182,세계/NNG;적/XSN;으로/JKB,0.0,0.0,1.0
8183,세계/NNG;평화/NNG,0.0,0.0,1.0
8184,세계/NNG;평화/NNG;진원지/NNG,0.0,0.0,1.0
8185,세계/NNG;화/XSN,0.0,0.0,0.0
8186,세계/NNG;화/XSN;흐름/NNG,0.0,0.0,0.0
8187,세기/NNG,0.0,0.0,1.0
8188,세기/NNG;가장/MAG,0.0,0.0,1.0
8189,세기/NNG;가장/MAG;성공/NNG,0.0,0.0,1.0
8190,세대/NNG,0.0,0.0,1.0
8191,세대/NNG;들/XSN,0.0,0.0,1.0
8192,세대/NNG;들/XSN;이/JKS,0.0,0.0,1.0
8193,세대/NNG;바람/NNG,0.0,0.0,1.0
8194,세대/NNG;바람/NNG;이/JKS,0.0,0.0,1.0
8195,세련미/NNG,0.0,0.0,1.0
8196,세련미/NNG;가/JKS,0.0,0.0,1.0
8197,세련미/NNG;가/JKS;느끼/VV,0.0,0.0,1.0
8198,세상/NNG,0.75,0.0,0.25
8199,세상/NNG;도/JX,1.0,0.0,0.0
8200,세상/NNG;도/JX;똑바로/MAG,1.0,0.0,0.0
8201,세상/NNG;에/JKB,1.0,0.0,0.0
8202,세상/NNG;에/JKB;하/VV,1.0,0.0,0.0
8203,세상/NNG;에서/JKB,0.0,0.0,1.0
8204,세상/NNG;에서/JKB;가장/MAG,0.0,0.0,1.0
8205,세상/NNG;은/JX,1.0,0.0,0.0
8206,세상/NNG;은/JX;엉망진창/NNG,1.0,0.0,0.0
8207,세상/NNG;의/JKG,1.0,0.0,0.0
